,time,c1,c2,c3,c4,p1,p2
48,3985219,44,-18,-1,-4,1079,2018
49,4065220,49,-18,-1,-4,1079,2018
50,4145198,50,-22,-1,-4,1079,2018
51,4225184,56,-19,-1,-5,1079,2018
52,4305184,56,-25,-1,-6,1080,2018
53,4385198,56,-24,-1,-5,1080,2018
54,4465186,48,-18,-1,-4,1082,2017
55,4545202,28,-20,-1,-3,1085,2016
56,4625167,10,-15,-1,-4,1088,2017
57,4705251,19,11,-1,-4,1088,2017
58,4785210,21,-14,-1,-3,1088,2016
59,4865174,14,-1,-1,-3,1089,2017
60,4945169,16,5,-1,-3,1090,2016
61,5025170,20,-17,-1,-3,1090,2016
62,5105165,11,-1,-1,-4,1091,2017
63,5185150,17,2,-1,-4,1091,2016
64,5265155,25,-13,-1,-3,1091,2016
65,5345167,14,-11,-1,-3,1093,2016
66,5425142,1,0,-1,-4,1094,2018
67,5505100,-9,-2,-1,-4,1098,2019
68,5585170,-12,13,-1,-2,1098,2020
69,5665131,-11,8,-1,-2,1099,2020
70,5745149,-10,13,-1,-2,1098,2020
71,5825088,-4,8,-1,-2,1100,2020
72,5905113,-6,6,-1,-2,1099,2020
73,5985097,-3,3,-1,-2,1100,2020
74,6065134,-1,5,-1,-1,1100,2020
75,6145100,-2,5,-1,-1,1101,2020
76,6225103,-1,6,-1,0,1101,2020
77,6305067,-2,5,-1,0,1101,2020
78,6385088,-1,6,-1,0,1102,2020
79,6465069,0,3,-1,0,1102,2020
80,6545082,0,0,-1,-1,1102,2020
81,6625104,0,0,-1,0,1102,2020
82,6705065,0,0,-1,0,1102,2020
83,6785077,0,0,-1,0,1103,2020
84,6865070,0,0,-1,-1,1103,2020
85,6945071,0,-1,-1,0,1104,2020
86,7025067,0,5,-1,-1,1104,2020
87,7105034,0,-7,-1,0,1105,2021
88,7185059,0,5,-1,0,1105,2021
89,7265057,0,1,-1,0,1106,2021
90,7345046,0,2,-1,-1,1106,2020
91,7425031,2,-6,-1,0,1107,2020
92,7505036,4,3,-1,0,1107,2020
93,7585036,6,-1,-1,0,1107,2021
94,7665019,12,6,-1,0,1107,2021
95,7745010,17,-2,-1,0,1108,2020
96,7825038,14,-10,-1,0,1108,2020
97,7905026,2,0,-1,0,1110,2021
98,7985054,2,0,-1,0,1110,2021
99,8065002,11,0,-1,0,1110,2021
100,8145010,13,-5,-1,0,1110,2021
101,8225012,17,1,-1,0,1111,2021
102,8305014,15,-6,-1,0,1111,2021
103,8385331,18,1,-1,0,1111,2021
104,8465010,21,-7,-1,0,1111,2021
105,8544980,23,-4,-1,0,1112,2021
106,8624961,22,-5,-1,0,1112,2021
107,8704957,28,-6,-1,0,1112,2020
108,8784963,29,-15,-1,0,1112,2020
109,8864977,29,-9,-1,0,1113,2021
110,8944948,28,-8,-1,0,1113,2020
111,9024965,32,-12,-1,0,1113,2021
112,9104964,23,-9,-1,-2,1114,2020
113,9184945,32,-6,-1,-2,1115,2020
114,9264927,28,-19,-1,-3,1115,2020
115,9344931,33,0,-1,-2,1115,2021
116,9424916,41,-20,-1,-2,1116,2020
117,9504906,30,-12,-1,-2,1117,2020
118,9584938,27,-6,-1,-2,1117,2020
119,9664907,32,-9,-1,-2,1117,2019
120,9744892,30,-18,-1,-2,1118,2020
121,9824904,34,-23,-1,-3,1118,2020
122,9904896,34,-9,-1,-3,1119,2020
123,9984887,36,-12,-1,-3,1118,2020
124,10064915,39,-11,-1,-3,1118,2020
125,10144884,40,-14,-1,-3,1119,2019
126,10224889,42,-21,-1,-3,1119,2019
127,10304901,39,-12,-1,-3,1120,2019
128,10384899,40,-11,-1,-3,1120,2019
129,10464894,44,-20,-1,-3,1120,2019
130,10544872,39,-14,-1,-3,1121,2019
131,10624883,43,-12,-1,-4,1121,2019
132,10704876,45,-18,-1,-4,1121,2019
133,10784898,48,-19,-1,-4,1122,2019
134,10864856,48,-19,-1,-3,1122,2019
135,10944839,52,-18,-1,-3,1122,2019
136,11024807,53,-24,-1,-3,1122,2019
137,11104861,52,-17,-1,-6,1124,2019
138,11184846,48,-18,-1,-6,1123,2018
139,11264830,41,-28,-1,-4,1125,2018
140,11344826,36,-9,-1,-9,1127,2018
141,11424837,36,-12,-1,-5,1128,2017
142,11504830,30,-12,-1,-4,1128,2017
143,11584818,38,-7,-1,-7,1129,2017
144,11664797,36,-18,-1,-9,1128,2017
145,11744824,25,-12,-1,-4,1131,2017
146,11824795,24,0,-1,-4,1132,2016
147,11904814,28,-21,-1,-4,1132,2016
148,11984774,15,-15,-1,-3,1133,2017
149,12064810,20,7,-1,-4,1134,2017
150,12144798,21,-11,-1,-4,1134,2016
151,12224801,21,-4,-1,-4,1135,2017
152,12304807,24,-1,-1,-4,1135,2017
153,12384809,27,-9,-1,-3,1135,2016
154,12464765,26,-12,-1,-4,1135,2016
155,12544753,32,-12,-1,-4,1135,2016
156,12624768,10,-14,-1,-3,1138,2016
157,12704772,1,1,-1,-3,1140,2017
158,12784798,-1,-8,-1,-3,1143,2019
159,12864765,-9,7,-1,-1,1144,2020
160,12944757,-14,11,-1,0,1144,2020
161,13024753,-9,6,-1,0,1145,2020
162,13104764,-10,11,-1,0,1145,2020
163,13184744,-5,4,-1,0,1145,2020
164,13264747,-4,2,-1,3,1146,2020
165,13344715,-2,9,-1,2,1145,2020
166,13424716,-1,2,-1,1,1146,2020
167,13504732,-1,7,-1,3,1146,2020
168,13584746,-2,5,-1,4,1147,2020
169,13664700,0,6,-1,1,1147,2020
170,13744717,0,0,-1,2,1147,2020
171,13824709,0,0,-1,1,1147,2020
172,13904676,0,0,-1,0,1147,2020
173,13984686,0,0,-1,0,1148,2020
174,14064710,0,0,-1,0,1148,2020
175,14144697,2,0,-1,0,1149,2020
176,14224696,0,0,-1,1,1149,2020
177,14304711,0,0,-1,0,1149,2020
178,14384731,0,0,-1,0,1150,2020
179,14464656,2,0,-1,2,1151,2020
180,14544655,5,0,-1,1,1150,2020
181,14624673,5,0,-1,3,1151,2020
182,14704684,6,-1,-1,0,1152,2020
183,14784752,7,0,-1,0,1153,2021
184,14864638,0,0,-1,0,1153,2021
185,14944646,6,1,-1,0,1153,2021
186,15024622,3,0,-1,0,1154,2021
187,15104666,10,5,-1,0,1154,2021
188,15184606,12,-2,-1,0,1154,2020
189,15264602,14,-5,-1,0,1155,2021
