,time,c1,c2,c3,c4,p1,p2
90,6687742,0,-38,0,0,1099,2020
91,6751729,6,-37,0,-1,1099,2019
92,6815706,7,-30,0,0,1099,2020
93,6879709,12,-37,0,0,1100,2020
94,6959702,8,-1,0,0,1100,2020
95,7023691,10,-11,0,0,1100,2020
96,7087718,12,-13,0,0,1101,2020
97,7167699,16,-12,0,0,1101,2020
98,7247699,16,-13,0,0,1102,2020
99,7327695,20,-12,0,0,1102,2021
100,7407703,21,-7,0,0,1102,2020
101,7487684,21,-13,0,0,1102,2020
102,7567699,18,-12,0,0,1103,2020
103,7647743,24,-12,0,0,1103,2020
104,7727717,25,-13,0,0,1103,2020
105,7807663,31,-12,0,0,1104,2020
106,7887652,22,-12,0,0,1105,2020
107,7967676,25,-13,0,0,1105,2020
108,8047610,26,-49,0,0,1105,2021
109,8127681,30,0,0,0,1105,2020
110,8207659,25,-12,0,0,1106,2020
111,8287658,30,-12,0,0,1107,2020
112,8367660,32,-12,0,0,1107,2020
113,8447627,34,-12,0,0,1107,2020
114,8527626,36,-12,0,-1,1107,2020
115,8607624,38,-12,0,-2,1107,2020
116,8687624,39,-13,0,0,1107,2020
117,8767620,45,-13,0,-1,1107,2020
118,8847624,29,-12,0,-2,1108,2020
119,8927642,39,-13,0,-3,1109,2020
120,9007628,41,-8,0,-2,1109,2020
121,9087556,44,-7,0,-2,1109,2019
122,9167589,45,-14,0,-3,1110,2019
123,9247588,43,-12,0,-3,1110,2019
124,9327587,45,-12,0,-3,1110,2019
125,9407585,49,-15,0,-3,1110,2019
126,9487594,47,-13,0,-3,1110,2019
127,9567576,54,-16,0,-3,1111,2019
128,9647577,52,-13,0,-3,1111,2019
129,9727553,54,-10,0,-3,1112,2019
130,9807552,45,-13,0,-3,1113,2019
131,9887546,54,-13,0,-3,1113,2019
132,9967568,54,-13,0,-3,1113,2019
133,10047553,56,-10,0,-3,1113,2019
134,10127534,57,-12,0,-3,1113,2019
135,10207535,63,-12,0,-3,1113,2018
136,10287542,58,-15,0,-3,1114,2018
137,10367550,59,-17,0,-4,1115,2018
138,10447538,39,-11,0,-6,1117,2017
139,10527513,39,-12,0,-5,1119,2017
140,10607553,33,-13,0,-4,1120,2017
141,10687510,36,-9,0,-4,1121,2017
142,10767494,20,-5,0,-4,1122,2017
143,10847548,10,-6,0,-4,1125,2016
144,10911516,15,-8,0,-5,1125,2016
145,10991506,19,-13,0,-3,1125,2016
146,11071537,20,-12,0,-4,1125,2016
147,11151515,23,-13,0,-4,1125,2016
148,11231501,23,-12,0,-4,1125,2016
149,11311485,27,-12,0,-4,1126,2016
150,11391479,27,-12,0,-4,1126,2016
151,11471499,32,-12,0,-4,1126,2016
152,11551485,0,-11,0,-4,1130,2017
153,11615441,-4,-20,0,-2,1134,2018
154,11679448,-6,-13,0,0,1133,2018
155,11743464,-4,-24,0,-2,1134,2018
156,11807509,-3,-25,0,-2,1134,2018
157,11871468,-2,-26,0,0,1134,2018
158,11935455,-2,-25,0,0,1135,2018
159,11999434,0,-25,0,0,1134,2018
160,12063444,0,-28,0,0,1135,2018
161,12127431,0,-27,0,0,1135,2018
162,12191418,0,-28,0,0,1135,2019
163,12255413,0,-26,0,0,1135,2018
164,12319406,0,-27,0,0,1136,2019
165,12383398,2,-28,0,0,1136,2018
166,12447422,0,-32,0,0,1138,2019
167,12511405,1,-31,0,0,1138,2019
168,12575402,0,-32,-1,0,1137,2019
169,12639398,3,-32,-1,0,1138,2019
170,12703393,0,-31,-1,4,1138,2019
171,12767393,5,-32,-1,0,1139,2019
172,12831393,4,-32,-1,0,1140,2019
173,12895399,7,-32,-1,0,1140,2019
174,12959414,6,-31,-1,0,1141,2019
175,13023413,6,-32,-1,0,1141,2019
176,13087378,6,-32,-1,0,1142,2019
177,13151374,11,-32,-1,0,1142,2019
178,13231363,3,-11,-1,0,1143,2020
179,13295366,9,-18,-1,0,1143,2020
180,13359397,11,-18,-1,0,1143,2020
181,13439365,13,-14,-1,0,1144,2020
182,13519356,13,-12,-1,0,1144,2020
183,13599337,17,-12,-1,1,1144,2020
184,13679355,18,-13,-1,0,1145,2020
185,13759355,22,-13,-1,0,1145,2020
186,13839367,21,-12,-1,1,1145,2020
187,13919344,23,-14,-1,2,1145,2020
188,13999326,23,-12,-1,2,1145,2020
189,14079317,18,-12,-1,0,1147,2020
