,time,c1,c2,c3,c4,p1,p2
152,11615923,-7,-24,-1,0,1134,2018
153,11679908,-4,-26,-1,0,1134,2018
154,11743899,-3,-25,-1,0,1134,2018
155,11807928,-2,-24,-1,0,1134,2018
156,11871895,-2,-24,-1,0,1134,2018
157,11935920,0,-28,-1,0,1135,2019
158,11999878,0,-23,-1,0,1135,2018
159,12063892,0,-25,-1,0,1135,2019
160,12127886,0,-26,-1,0,1135,2018
161,12191884,0,-24,-1,0,1135,2018
162,12255863,0,-27,-1,0,1136,2019
163,12319902,1,-26,-1,0,1136,2019
164,12383887,0,-32,-1,0,1138,2019
165,12447858,0,-31,-1,0,1138,2019
166,12511877,0,-32,-1,7,1138,2019
167,12575858,0,-32,-1,0,1138,2019
168,12639919,1,-31,-1,0,1138,2019
169,12703839,3,-32,-1,0,1139,2019
170,12767869,0,-32,-1,0,1139,2019
171,12831855,5,-32,-1,0,1140,2019
172,12895850,1,-32,-1,0,1141,2019
173,12959830,6,-32,-1,0,1141,2019
174,13023843,6,-34,-1,0,1142,2020
175,13087833,6,-38,-1,0,1142,2019
176,13151832,9,-36,-1,0,1142,2019
177,13215796,11,-31,-1,0,1143,2020
178,13295822,9,-4,-1,0,1143,2020
179,13359805,12,-9,-1,0,1144,2020
180,13439838,12,-12,-1,0,1144,2020
181,13519805,16,-12,-1,2,1145,2020
182,13599807,16,-12,0,0,1144,2020
183,13679804,19,-14,0,0,1145,2020
184,13759802,20,-12,0,2,1145,2020
185,13839794,22,-11,0,0,1146,2020
186,13919771,22,-12,0,0,1146,2020
187,13999792,32,-17,0,0,1146,2021
188,14079746,13,-7,-1,0,1147,2020
189,14159758,23,-12,-1,0,1148,2020
