,time,c1,c2,c3,c4,p1,p2
139,11261815,-34,-5,0,-4,1104,2021
140,11341778,-30,-14,0,-4,1104,2020
141,11421801,-30,-10,0,-6,1104,2021
142,11501783,-24,-5,0,-5,1102,2021
143,11581801,-29,-8,0,-4,1102,2021
144,11661799,-29,-5,0,-5,1102,2021
145,11741765,-29,-7,0,-4,1102,2021
146,11821761,-29,-8,0,-4,1102,2020
147,11901744,-30,-8,0,-4,1102,2021
148,11981745,-36,-4,0,-6,1102,2021
149,12061735,-31,-10,0,-5,1101,2020
150,12141736,-33,-6,0,-5,1101,2021
151,12221750,-43,-15,0,-5,1101,2020
152,12301751,-42,-15,0,-5,1101,2020
153,12381773,-42,-17,0,-5,1101,2021
154,12461739,-45,-7,0,-6,1101,2020
155,12541742,-45,-18,0,-4,1101,2020
156,12621726,-29,-13,0,-6,1099,2020
157,12701736,-39,-6,0,-4,1099,2020
158,12781723,-43,-13,0,-4,1099,2020
159,12861726,-42,-24,0,-4,1099,2020
160,12941712,-45,-7,0,-7,1099,2020
161,13021691,-45,-11,0,-5,1099,2020
162,13101700,-46,-21,0,-4,1099,2020
163,13181716,-45,-13,0,-4,1098,2020
164,13261647,-40,-22,0,-4,1097,2020
165,13341674,-42,-7,0,-4,1097,2020
166,13421692,-45,-13,0,-4,1097,2019
167,13501695,-45,-24,0,-4,1097,2019
168,13581678,-45,-12,0,-4,1097,2019
169,13661694,-52,-22,0,-5,1096,2019
170,13741663,-47,-17,0,-4,1096,2020
171,13821664,-48,-9,0,-4,1096,2019
172,13901702,-54,-23,0,-4,1096,2019
173,13981661,-53,-16,0,-4,1096,2020
174,14061647,-54,-14,0,-4,1096,2019
175,14142137,-54,-29,0,-4,1095,2019
176,14221628,-49,-7,0,-5,1095,2019
177,14301638,-50,-26,0,-4,1094,2019
178,14381621,-55,-14,0,-5,1094,2019
179,14461630,-47,-25,0,-4,1093,2019
180,14541623,-49,-9,0,-4,1094,2019
181,14621621,-56,-13,0,-4,1093,2019
182,14701629,-55,-43,0,-4,1093,2019
183,14781629,-55,1,0,-5,1093,2019
184,14861642,-58,-16,0,-4,1093,2019
185,14941597,-45,-25,0,-4,1091,2018
186,15021610,-46,-6,0,-4,1091,2018
187,15101569,-50,-15,0,-4,1091,2018
188,15181592,-47,-25,0,-4,1090,2017
189,15261581,-48,-13,0,-5,1090,2018
190,15341576,-54,-26,0,-4,1090,2018
191,15421604,-55,-13,0,-4,1090,2018
192,15501578,-54,-26,0,-4,1091,2018
193,15581562,-58,-13,0,-4,1090,2018
194,15661569,-48,-22,0,-4,1089,2017
195,15741529,-37,-13,0,-4,1086,2016
196,15821566,-32,-13,0,-4,1085,2016
197,15901589,-24,-12,0,-4,1084,2016
198,15981560,-27,-7,0,-4,1084,2016
199,16061546,-28,-9,0,-4,1084,2016
200,16141537,-28,-6,0,-4,1084,2016
201,16221533,-29,-7,0,-4,1084,2016
202,16301546,-33,-14,0,-5,1083,2016
203,16381549,-35,-13,0,-4,1083,2016
204,16461508,-30,-13,0,-4,1083,2016
205,16541536,-39,-7,0,-3,1083,2016
206,16621530,-27,-13,0,-4,1082,2016
207,16701539,-3,-8,0,-4,1079,2016
208,16781551,-11,0,0,-4,1079,2016
209,16861510,-14,-4,0,-4,1079,2016
210,16941497,-14,-1,0,-3,1079,2016
211,17021506,-26,-1,0,-4,1079,2016
212,17101504,-29,0,0,-4,1079,2016
213,17181493,-28,-19,0,-4,1079,2016
214,17261478,-20,-8,0,-4,1078,2017
215,17341480,0,-5,0,-4,1075,2017
216,17421485,16,-12,0,-4,1072,2019
217,17501479,14,-4,0,-4,1072,2019
218,17581471,16,-3,0,-4,1072,2019
219,17661498,14,-3,0,-4,1072,2019
220,17741470,5,-3,0,-4,1072,2019
221,17821482,5,0,0,-4,1072,2019
222,17901487,8,-2,0,-4,1071,2019
223,17981451,0,-2,0,-4,1071,2019
224,18061452,8,0,0,-5,1071,2019
225,18141410,5,-7,0,-5,1071,2020
226,18221401,0,0,0,-6,1070,2020
227,18301453,0,0,0,-4,1070,2019
228,18381452,1,-1,0,-4,1070,2020
229,18461409,0,0,0,-5,1070,2020
230,18541436,0,0,0,-5,1070,2020
231,18621443,0,-1,0,-5,1069,2020
232,18701436,0,0,0,-4,1068,2020
233,18781433,0,-1,0,-5,1068,2020
234,18861450,0,0,0,-7,1068,2020
235,18941422,0,-1,0,-4,1068,2020
236,19021401,0,0,0,-4,1067,2020
237,19101410,0,-1,0,-6,1068,2020
238,19181496,0,0,0,-4,1068,2020
239,19261405,0,-1,0,-4,1067,2020
240,19341394,0,0,0,-4,1067,2020
241,19469672,-1,-1,0,-5,1067,2020
242,19549388,0,0,0,-5,1067,2020
243,19629395,0,-1,0,-5,1067,2020
244,19709339,0,0,0,-7,1066,2020
245,19789395,0,-1,0,-4,1066,2020
246,19869365,0,0,0,-5,1066,2021
247,19949354,0,0,0,-4,1065,2021
248,20029343,-1,-1,0,-4,1065,2021
249,20109357,-1,5,0,-4,1065,2021
250,20189360,0,-1,0,-5,1064,2021
251,20269331,0,0,0,-4,1064,2021
252,20349332,0,0,0,-6,1064,2021
253,20429344,0,0,0,-5,1063,2021
254,20551366,-3,-1,0,-4,1063,2021
255,20637307,-1,0,0,-4,1063,2021
256,20717344,0,0,0,-4,1063,2020
257,20797313,-1,-1,0,-4,1062,2021
258,20877298,-5,0,0,-4,1062,2021
259,20957276,-3,0,0,-4,1062,2021
