,time,c1,c2,c3,c4,p1,p2
168,13567531,39,-63,20,16,947,2018
169,13647543,45,-63,23,9,947,2015
170,13727502,44,-74,22,10,947,2014
171,13807536,45,-88,23,10,947,2015
172,13887479,44,-83,26,11,947,2014
173,13967515,50,-91,26,12,947,2015
174,14047502,50,-83,24,14,947,2014
175,14127537,50,-91,25,15,947,2014
176,14207506,52,-86,26,15,947,2014
177,14287504,56,-77,24,15,947,2013
178,14367502,57,-82,24,15,947,2012
179,14447514,58,-90,22,15,947,2012
180,14527509,57,-92,25,15,947,2012
181,14607510,63,-92,25,15,947,2012
182,14687485,62,-92,26,15,947,2012
183,14767491,63,-92,26,15,947,2012
184,14847482,63,-92,26,16,947,2012
185,14927470,67,-92,27,15,947,2012
186,15007484,69,-92,22,15,947,2012
187,15087455,70,-92,23,15,947,2012
188,15167457,68,-92,25,15,947,2012
189,15247467,73,-91,26,16,947,2012
190,15327472,74,-91,23,15,947,2012
191,15407450,74,-92,24,15,947,2012
192,15487445,74,-91,22,15,947,2012
193,15567445,80,-91,26,15,947,2012
194,15647477,81,-91,23,15,947,2012
195,15727953,80,-92,25,15,947,2012
196,15807396,80,-91,26,15,947,2012
197,15887418,86,-92,24,15,947,2012
198,15967426,86,-92,26,15,947,2012
199,16047503,86,-92,25,15,947,2012
200,16127409,85,-91,26,15,947,2012
201,16207420,91,-91,22,15,947,2012
202,16287421,92,-91,26,15,947,2012
203,16367391,91,-91,23,15,947,2012
204,16447383,91,-91,26,14,947,2012
205,16527387,96,-91,26,15,947,2012
206,16607417,98,-91,26,15,948,2012
207,16687382,99,-91,24,15,947,2012
208,16767344,96,-91,26,15,947,2012
209,16847530,103,-91,26,15,947,2012
210,16927350,103,-91,26,15,947,2012
211,17007381,103,-91,23,15,947,2012
212,17087370,102,-91,26,15,947,2012
213,17167326,108,-91,24,15,948,2012
214,17247482,108,-91,25,15,947,2012
215,17327339,109,-91,24,15,947,2012
216,17407371,107,-91,26,14,948,2012
217,17487373,111,-91,24,15,948,2012
218,17567355,108,-91,26,14,948,2012
219,17647441,104,-91,23,9,948,2012
220,17727388,96,-91,24,15,950,2012
221,17807335,104,-91,23,10,950,2012
222,17887287,99,-91,22,15,951,2012
223,17967332,100,-91,24,15,951,2012
224,18047321,100,-91,25,15,951,2012
225,18127328,105,-91,26,15,951,2012
226,18207318,105,-91,24,15,951,2012
227,18287327,104,-91,20,12,951,2012
228,18367287,103,-91,24,15,951,2012
229,18447416,109,-91,22,15,951,2012
230,18527330,109,-91,26,11,952,2012
231,18607288,109,-91,23,15,951,2012
232,18687292,109,-91,26,15,951,2012
233,18767253,115,-91,25,15,951,2012
234,18847287,115,-90,25,15,951,2012
235,18927296,115,-90,24,14,951,2012
236,19007271,116,-90,24,15,951,2012
237,19087238,121,-91,26,14,951,2012
238,19167288,122,-90,26,14,951,2012
239,19247274,122,-90,26,15,951,2012
240,19327277,121,-90,26,15,951,2012
241,19407251,126,-90,25,14,951,2012
242,19487367,127,-90,25,15,951,2012
243,19567258,127,-90,26,15,951,2012
244,19647265,127,-90,25,14,951,2012
245,19727245,132,-90,26,15,951,2012
246,19807242,133,-90,26,9,951,2012
247,19887211,133,-90,23,10,951,2012
248,19967260,133,-90,24,15,951,2012
249,20047231,134,-90,23,15,951,2012
250,20127221,132,-90,26,15,952,2012
251,20207238,132,-90,25,14,952,2012
252,20287194,133,-90,26,15,952,2012
253,20367256,130,-90,26,15,952,2012
254,20447237,113,-90,25,15,956,2012
255,20527209,116,-90,24,15,956,2012
256,20607214,117,-89,26,15,956,2012
257,20687156,122,-90,26,15,956,2012
258,20767188,118,-88,26,14,956,2012
259,20847171,119,-90,25,15,956,2011
260,20927183,117,-93,26,15,956,2011
261,21007170,124,-91,25,10,956,2011
262,21087141,125,-92,25,15,957,2011
263,21167157,122,-94,26,15,956,2011
264,21247185,123,-92,25,15,957,2011
265,21327159,128,-93,23,15,957,2011
266,21407164,127,-91,23,15,956,2011
267,21487231,130,-91,26,15,957,2011
268,21567193,130,-90,25,14,957,2011
269,21647109,134,-91,25,14,956,2011
270,21727150,127,-91,26,14,958,2011
271,21807151,128,-90,24,15,958,2011
272,21887108,127,-92,26,15,958,2011
273,21967099,133,-91,24,14,958,2012
274,22047100,105,-85,25,0,961,2011
275,22127130,115,-92,26,0,961,2011
276,22207140,114,-91,26,0,961,2011
277,22287098,110,-69,26,8,962,2008
278,22367180,115,-69,25,13,962,2005
279,22447140,108,-60,26,15,963,2002
280,22527112,109,-64,26,15,963,1999
281,22607099,112,-47,26,8,963,1994
282,22687111,84,-56,25,5,967,1991
283,22767120,83,-56,24,-3,969,1988
284,22847090,77,-49,26,-3,970,1984
285,22927096,75,-57,26,-3,971,1981
286,23007089,73,-59,25,-3,971,1978
287,23087088,69,-84,24,-3,972,1978
288,23167059,60,-89,24,0,973,1977
289,23247075,60,-96,25,8,974,1977
290,23327073,38,-88,21,9,976,1977
291,23407069,43,-91,25,10,977,1976
292,23487068,47,-96,22,19,976,1977
293,23567024,54,-86,25,21,976,1976
294,23647052,56,-79,25,20,976,1974
295,23727028,56,-78,26,21,976,1973
296,23807071,57,-87,26,21,976,1972
297,23887045,62,-84,26,21,976,1972
298,23967017,63,-89,26,20,975,1971
299,24047045,64,-92,26,20,976,1971
300,24127041,79,-91,28,16,976,1972
301,24207107,86,-87,26,16,975,1971
302,24287031,88,-94,33,17,975,1971
303,24367052,87,-94,37,15,975,1971
304,24447001,86,-92,34,15,975,1972
305,24527009,92,-89,33,15,975,1971
306,24607120,77,-89,37,18,976,1971
307,24686979,74,-90,35,17,975,1971
308,24767014,76,-90,33,16,976,1971
309,24847003,81,-91,35,15,976,1971
310,24926995,81,-91,33,18,976,1971
311,25007005,81,-89,34,17,976,1971
312,25086949,81,-91,33,16,976,1971
313,25166977,86,-90,33,16,976,1971
314,25246973,86,-90,33,16,976,1971
315,25326949,86,-84,33,16,976,1970
316,25406975,85,-90,33,16,975,1970
317,25486960,91,-91,33,15,976,1970
318,25566964,91,-91,36,15,976,1970
319,25646965,91,-90,34,16,976,1970
320,25726954,92,-91,33,16,976,1970
321,25807000,97,-90,33,17,976,1970
322,25886931,98,-91,33,16,976,1970
323,25966919,98,-88,34,16,976,1970
324,26046956,98,-84,33,16,976,1969
325,26126903,104,-88,33,16,976,1969
326,26207050,103,-88,33,16,976,1969
327,26286958,104,-87,34,15,976,1969
328,26366936,103,-86,34,15,976,1968
329,26446919,108,-78,33,16,976,1968
330,26526884,108,-83,33,14,977,1968
331,26606985,106,-85,33,15,976,1968
332,26686925,104,-84,33,15,977,1968
333,26766880,108,-84,33,15,977,1968
334,26846870,98,-84,33,15,978,1968
335,26926899,101,-82,33,16,979,1968
336,27007058,87,-83,33,9,980,1967
337,27086895,58,-60,34,-2,984,1964
338,27166887,4,-97,26,-3,992,1966
339,27246888,0,-86,26,0,995,1966
340,27326883,0,1,27,18,995,1970
341,27406947,17,-84,26,16,994,1981
342,27486860,16,-77,26,16,994,1978
343,27566857,24,-96,26,14,993,1979
344,27646877,21,-92,26,17,993,1979
345,27726853,14,-90,26,16,995,1979
346,27806936,23,-54,27,-1,995,1973
347,27886800,25,-1,26,7,994,1957
348,27966856,24,-4,27,26,995,1945
349,28046864,30,-1,26,20,995,1936
350,28126849,23,-41,26,18,995,1935
351,28206862,24,-86,26,1,995,1936
352,28286844,25,-85,26,-2,995,1935
353,28366835,31,-93,26,-4,996,1935
354,28446836,16,-88,26,-4,997,1935
355,28526797,10,-88,26,-5,998,1935
356,28606828,0,-85,26,-3,999,1935
357,28686819,0,1,26,10,1000,1940
358,28766812,4,-35,26,23,1000,1949
359,28846902,7,-67,26,21,999,1948
360,28926795,6,-91,26,8,999,1948
361,29006798,10,-91,26,-2,1000,1948
362,29086766,0,-91,26,-5,1000,1948
363,29166800,0,1,26,-3,1001,1957
364,29246757,13,-51,26,0,1000,1965
365,29326881,17,-79,26,-2,1000,1965
366,29406785,19,-84,26,-4,1000,1965
367,29486796,16,-85,26,-2,1000,1965
368,29566790,9,-85,26,-2,1001,1965
369,29646747,7,-85,26,-3,1003,1965
370,29726756,5,-85,26,-2,1002,1965
371,29806740,3,-85,27,-3,1003,1965
372,29886709,0,-86,27,-3,1003,1965
373,29966761,0,1,27,-3,1004,1973
374,30046770,1,-50,27,3,1004,1980
375,30126860,3,-17,27,1,1003,1981
376,30206738,8,-65,26,4,1003,1980
377,30286750,6,-96,26,-2,1005,1980
378,30366731,0,-95,27,-3,1005,1980
379,30446730,0,2,26,-3,1005,1991
380,30526747,0,-51,27,0,1005,1998
381,30606709,7,3,27,-2,1006,2006
382,30686717,0,-120,26,-2,1006,2010
383,30766716,0,1,27,0,1006,2015
384,30846680,0,-6,27,0,1006,2017
385,30926799,0,0,27,0,1007,2018
386,31006710,0,-3,27,-8,1007,2022
387,31086677,12,-25,27,0,1006,2026
388,31166707,13,-84,26,0,1006,2027
389,31246670,20,-85,26,15,1006,2027
390,31326782,20,-84,26,12,1006,2027
391,31406692,21,-84,26,17,1006,2027
392,31486688,21,-85,26,0,1006,2027
393,31566647,22,-85,26,-1,1007,2027
394,31646658,21,-71,26,16,1007,2025
395,31726677,27,-69,26,16,1006,2022
396,31806674,33,-66,26,16,1006,2020
397,31886654,37,-68,26,13,1006,2019
398,31966679,37,-71,26,15,1005,2017
399,32046651,37,-66,33,16,1005,2015
